,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
67,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC413', 'CCC805', 'CCC302']","['B', 'B', 'A-']","['CCC801', 'CCC402', 'CCC512']","['C', 'A-', 'B']","['CCC612', 'ENG216', 'CCC319', 'CCC606']","['B', 'B-', 'B', 'A-']","['CCC624', 'CCC103', 'CED206', 'CCC611']","['A-', 'C', 'B', 'B']","['CCC602', 'OHM401', 'ADP110']","['B', 'B', 'A-']",,,,
68,School of Engineering,ECE,2015,['CCC704'],['A-'],"['CCC813', 'CCC402', 'CCC302']","['A-', 'A', 'A-']","['CCC805', 'CCC103', 'CCC512', 'CSD207', 'CCC323']","['B', 'A', 'B', 'B', 'A']","['CCC319', 'CCC621', 'MAT386']","['A', 'A-', 'A']","['CCC611', 'COM199', 'COM197']","['A', 'A', 'A']","['MEC102', 'COM196']","['A-', 'A']",,,,
69,School of Engineering,CSD,2015,['CCC510'],['A'],['CCC704'],['A'],"['ECO101', 'CCC617']","['B', 'A']","['ECO102', 'CCC805', 'CCC311']","['A-', 'A-', 'A']","['CCC822', 'CCC312', 'CCC227', 'CCC626', 'ECO301', 'ECO203']","['A', 'A-', 'A-', 'A', 'A-', 'B']","['ECO221', 'CCC229']","['A', 'A']",,,,
70,School of Natural Sciences,MAT,2015,['CCC510'],['C'],"['CCC815', 'CCC704']","['B-', 'B']","['CCC402', 'CCC617']","['A', 'A']","['CCC319', 'CCC612', 'CCC414', 'COM193']","['A-', 'B', 'A', 'B']","['OHM401', 'CCC114', 'CCC624', 'CCC101']","['B-', 'C', 'A-', 'A-']","['CCC602', 'CCC805', 'CCC416']","['C', 'C-', 'B-']",,,,
71,School of Engineering,EED,2015,['CCC704'],['B-'],"['CCC410', 'CCC513']","['A-', 'B']","['CCC512', 'CCC817']","['C', 'B-']","['CCC621', 'CED307']","['B-', 'A']","['CCC416', 'CCC412', 'CCC329', 'CCC103']","['A', 'A', 'B-', 'A']","['CED205', 'ADP100', 'CCC516', 'CCC502']","['A-', 'B-', 'A-', 'B']",,,,
72,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['A-', 'B']","['CCC402', 'CCC510', 'CCC613']","['B', 'A', 'A-']","['CCC409', 'ECO101', 'CCC323', 'CCC817']","['A-', 'B-', 'A-', 'B']","['ECO102', 'CCC818', 'CCC623', 'ECO422']","['A-', 'C-', 'B', 'A']","['ECO203', 'CCC624', 'CCC411']","['A-', 'A-', 'B']",['ECO221'],['B'],,,,
73,School of Engineering,MED,2015,"['MAT201', 'CCC302']","['F', 'B']",['PHY102'],['B-'],['MAT201'],['A-'],"['CCC402', 'CCC323', 'CCC617']","['B', 'A-', 'A-']","['CCC704', 'CCC319']","['B', 'B']","['PHY207', 'CED405', 'CCC114']","['A-', 'B', 'C-']","['COM199', 'CED308', 'CCC103', 'CCC331']","['B', 'A-', 'B', 'C']",,
74,School of Engineering,CSD,2015,"['CCC704', 'EED102']","['C', 'A-']","['CCC413', 'CCC407', 'CCC302']","['A-', 'A-', 'A']","['CCC323', 'MAT260', 'CCC801', 'CCC215']","['A', 'C-', 'A-', 'C']","['CCC621', 'COM198', 'ENG327', 'ENG326']","['B', 'A', 'B', 'B']","['ADP310', 'COM199']","['A', 'A']","['CCC510', 'CCC629', 'COM196']","['A', 'B', 'A']",,,,
75,School of Natural Sciences,BIO,2015,"['ENG110', 'CCC222', 'CCC409', 'CCC402']","['C', 'C-', 'A-', 'A']","['CCC805', 'CCC704', 'ENG104']","['A-', 'B-', 'B']","['ENG442', 'CCC329', 'CCC114']","['B', 'A-', 'B']","['CCC319', 'ENG142']","['B', 'C']",,,,,,,,
76,School of Engineering,ECE,2015,['CCC704'],['C-'],"['CCC402', 'CCC816']","['C-', 'A-']","['CCC801', 'ECO101']","['C-', 'C']","['CCC414', 'ECO102', 'ISM101']","['A-', 'A-', 'B']","['CCC512', 'ECO203', 'CCC626']","['B', 'B', 'B']","['MAT160', 'CCC805', 'ECO221']","['C', 'B', 'B']",,,,
77,School of Engineering,CSD,2015,"['CCC510', 'CCC302']","['C', 'B-']","['CCC218', 'CCC704', 'CCC112']","['C', 'A-', 'D']",['CCC101'],['A-'],"['CCC819', 'EED203', 'CCC214']","['B', 'C', 'B-']","['CCC626', 'EED302', 'CCC411', 'CCC103']","['A', 'B-', 'A', 'C']","['CCC801', 'CED308', 'CCC805']","['B', 'B', 'B']",,,,
78,School of Engineering,CSD,2015,"['CCC510', 'CCC412']","['C', 'B-']","['CCC302', 'CCC704']","['A-', 'B']","['CCC402', 'ECO101', 'CCC805']","['A', 'B', 'B-']","['CCC114', 'CCC623', 'ECO102', 'CCC819']","['A', 'A', 'A', 'A-']","['CCC312', 'CCC329', 'ECO301', 'ECO203', 'CCC626']","['A', 'A', 'B', 'A-', 'A']","['CCC629', 'ECO221']","['A', 'A']",,,,
79,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['A-', 'B']","['CCC319', 'CCC410', 'ADP112', 'CCC402']","['A-', 'B', 'B', 'A-']","['CSD205', 'CCC801', 'CCC222']","['B-', 'B-', 'A-']","['CCC512', 'CCC805', 'CSD202', 'CCC103']","['B-', 'A-', 'C-', 'A']","['CCC227', 'IRG206']","['B', 'B']","['CCC510', 'OHM401', 'CCC602']","['A', 'B', 'A-']",,,,
80,School of Engineering,ECE,2015,['CCC704'],['C-'],"['CCC413', 'CCC302', 'CCC402']","['C', 'B', 'C']","['CCC602', 'CCC512']","['B-', 'C']","['MEC102', 'CCC612', 'CCC414', 'CCC319']","['B', 'C', 'A', 'B']","['CCC515', 'CCC103', 'CED206']","['C-', 'C', 'B-']","['COM199', 'ADP110', 'OHM401']","['B-', 'A-', 'B-']",,,,
81,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['C', 'A-', 'B-']","['CCC704', 'PHY102']","['B', 'B-']","['ECO101', 'CCC319', 'CCC103']","['C-', 'B-', 'A']","['ENG327', 'CCC217', 'ENG109', 'CCC323']","['B', 'B', 'B', 'A']","['CCC327', 'CCC402']","['A', 'A-']","['CCC330', 'ENG245', 'CCC629', 'IRG203', 'CCC805', 'CCC602']","['B', 'B', 'B-', 'D', 'A', 'B-']",,,,
82,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC302', 'CCC816']","['A-', 'A-']","['OHM103', 'CCC402', 'CCC617', 'STM302']","['B', 'A', 'A-', 'B-']","['CCC510', 'CCC612']","['C', 'B']","['CCC626', 'OHM401', 'MKT202', 'CCC821']","['A', 'B-', 'A-', 'B']","['MKT401', 'MEC102', 'CCC805']","['A-', 'B', 'B-']",,,,
83,School of Engineering,ECE,2015,"['CCC412', 'CCC704']","['B', 'B']","['CCC801', 'CCC510', 'CCC402']","['A-', 'A', 'A']","['CCC101', 'CCC221', 'CCC617', 'ECO101']","['A-', 'C', 'A', 'B']","['CCC805', 'ECO102']","['A', 'A-']",['ECO203'],['A'],"['CCC615', 'ECO221']","['C', 'A']",,,,
84,School of Natural Sciences,CHY,2015,"['CCC510', 'MAT201']","['C', 'A-']","['PHY104', 'CCC704', 'CCC815', 'MAT203', 'BIO113']","['B', 'A-', 'A-', 'A-', 'A']","['PHY201', 'CCC223', 'CCC319', 'BIO201']","['A-', 'A-', 'A', 'A']","['CCC609', 'CCC415', 'PHY202']","['B-', 'A-', 'A']","['CCC227', 'PHY305', 'CCC327']","['A', 'A-', 'A-']","['PHY208', 'MAT084', 'PHY306', 'CCC416']","['A-', 'A', 'A-', 'A']",,,,
85,School of Engineering,MED,2015,"['MAT201', 'CCC801', 'CCC302']","['C', 'B-', 'A-']","['CCC407', 'PHY102', 'CCC704']","['B', 'C', 'A']","['CCC402', 'DES101', 'CCC414']","['A-', 'A-', 'A-']","['CCC103', 'DES111', 'CCC319']","['A-', 'B', 'A']","['CCC627', 'DES131']","['A-', 'A-']","['DES121', 'CCC602']","['A-', 'A-']",,,,
86,School of Engineering,MED,2015,"['CCC801', 'MAT201', 'CCC302']","['B', 'B', 'B-']","['PHY102', 'CCC704']","['C', 'A']","['CCC412', 'CCC805', 'CCC323']","['C', 'C', 'B']","['CCC402', 'CCC225', 'MAT430']","['B', 'C', 'C']","['CCC103', 'CED405']","['B', 'B']","['ADP110', 'CCC510', 'COM199']","['A-', 'A-', 'B']",,,,
87,School of Engineering,EED,2015,"['CCC704', 'CCC222', 'CCC402', 'CCC302']","['D', 'D', 'A', 'A-']","['CCC113', 'CCC704', 'MAT084']","['B', 'C-', 'F']","['CCC327', 'ENG240', 'CED405', 'CCC613']","['B', 'B', 'A-', 'B-']","['CCC331', 'CCC416', 'CED308']","['B-', 'B', 'B-']",,,,,,,,
88,School of Engineering,CSD,2015,"['CCC302', 'CCC510']","['A-', 'C']","['CCC704', 'CCC814']","['B', 'B']","['MAT260', 'CCC402']","['B-', 'B']","['CCC411', 'MAT442', 'CCC217', 'CCC325']","['B-', 'A-', 'A-', 'B']","['MAT386', 'MAT280']","['A-', 'B']",['MAT434'],['A'],,,,
89,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC801']","['B', 'C', 'B-']","['PHY102', 'CCC412', 'CCC704']","['B-', 'B-', 'B-']","['ECO101', 'CCC402', 'CCC221']","['C', 'B-', 'B-']","['ECO102', 'CCC618', 'CCC226']","['A-', 'D', 'C']","['CCC103', 'ECO301', 'CCC624', 'CCC515']","['A', 'C', 'A-', 'B']","['ECO327', 'CCC510', 'ECO221']","['A-', 'A-', 'A-']",,,,
90,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC412']","['A', 'B', 'C']","['CCC704', 'PHY102']","['B', 'C']","['CCC221', 'COM199', 'CCC805']","['B', 'A-', 'B-']","['CCC319', 'CCC225', 'CCC103', 'CCC810', 'COM193']","['A-', 'A-', 'B', 'B', 'A']","['CCC402', 'CCC626', 'CCC801']","['A-', 'B-', 'A-']","['COM196', 'CCC510']","['A', 'A']",,,,
91,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC801']","['A-', 'C', 'B']",['PHY102'],['C'],"['CCC402', 'CCC101', 'CCC323']","['A-', 'A', 'A-']","['CCC704', 'MAT430', 'CCC319']","['B', 'C', 'B-']","['CCC329', 'CED405', 'CCC103', 'CCC626', 'CCC411']","['A-', 'A-', 'C', 'B', 'B-']","['OHM401', 'CCC510', 'CCC805', 'CED308']","['B', 'A-', 'B', 'A']",,,,
92,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['B', 'B']",['CCC510'],['A'],"['CCC617', 'CCC402', 'CCC323', 'CCC801']","['A', 'A', 'A-', 'A']","['CCC103', 'MAT386', 'CCC623']","['A-', 'A', 'A-']","['CCC624', 'MAT160', 'CCC821']","['A-', 'C', 'B']","['CCC602', 'MAT434']","['A-', 'A']",,,,
93,School of Engineering,CSD,2015,['CCC510'],['B'],['CCC704'],['B-'],"['ECO101', 'CCC402']","['C-', 'A']","['ECO102', 'SOC114', 'CCC622', 'CCC819']","['A-', 'A-', 'A-', 'A-']","['ECO203', 'CCC515', 'IRG206', 'ECO301']","['B', 'B-', 'B', 'B']","['CCC805', 'ECO221']","['A-', 'C-']",,,,
94,School of Engineering,MED,2015,"['CCC302', 'MAT201', 'CCC801']","['B', 'C', 'B-']","['CCC704', 'PHY102']","['A', 'C']","['CCC817', 'CCC412']","['B-', 'C-']","['MAT430', 'CCC402', 'CCC323', 'COM193', 'CCC805']","['B-', 'B', 'A', 'A-', 'A']","['COM199', 'CCC103']","['A-', 'A']","['CCC502', 'CCC319', 'COM196', 'CCC516']","['B-', 'B-', 'A-', 'B']",,,,
95,School of Engineering,CHD,2015,"['CCC302', 'CCC510']","['A-', 'A-']",['CCC704'],['B-'],"['CCC402', 'CCC322']","['A', 'A-']","['CCC414', 'CCC810', 'ISM101', 'CCC612']","['B', 'A-', 'C', 'B']","['CCC418', 'CCC412', 'CED206', 'CCC411', 'CCC103', 'ECO101']","['B-', 'A', 'B-', 'B', 'A', 'C-']","['CCC615', 'OHM401', 'DOM401']","['B-', 'C', 'B-']",,,,
96,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC302', 'CCC801']","['A-', 'A-']","['CCC319', 'DES101', 'CSD207', 'CCC103']","['A-', 'A-', 'B-', 'A']","['CCC402', 'CCC621', 'DES111']","['B', 'B-', 'B']","['CCC412', 'CCC624', 'CCC626', 'DES131']","['B', 'A', 'A', 'A-']","['CCC602', 'CCC629', 'DES121']","['A-', 'A', 'A-']",,,,
97,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC412', 'CCC302']","['B', 'A-']","['CSD205', 'CCC323', 'CCC801']","['B', 'A-', 'A-']","['CCC510', 'CSD202']","['A-', 'B-']","['FAC203', 'CCC411']","['B-', 'A-']","['CCC103', 'CCC805', 'CCC602', 'OHM401', 'ISM101']","['A-', 'A-', 'B', 'B', 'B']",,,,
98,School of Natural Sciences,MAT,2015,"['ECO101', 'CCC302', 'CCC510']","['A-', 'A-', 'A']","['ECO102', 'CCC704']","['A-', 'A']","['CCC319', 'CCC402', 'ECO301']","['A', 'A', 'A']","['ECO422', 'CCC805', 'CCC801']","['A', 'A', 'A-']","['CCC103', 'ECO203', 'CCC710']","['A', 'A', 'B-']","['ECO221', 'CCC414']","['A', 'B']",,,,
99,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['C-', 'A', 'B-']","['PHY102', 'CCC704']","['B-', 'B']","['CCC110', 'CCC402']","['A-', 'A']","['CCC512', 'CCC319', 'CCC225', 'CCC103']","['B-', 'B', 'D', 'B']","['CCC311', 'ADP310', 'CED405', 'CCC228', 'CCC416']","['A-', 'B', 'A-', 'A-', 'A-']","['CCC510', 'OHM401', 'CED308']","['A-', 'B', 'A-']",,,,
100,School of Engineering,CHD,2015,['CCC510'],['A-'],['CCC704'],['B'],"['CCC414', 'CCC402']","['A-', 'A']","['CCC620', 'HIS104', 'CCC214']","['C', 'B-', 'B']","['CCC409', 'ECO101', 'HIS201', 'CCC613', 'CCC329']","['A-', 'C', 'B-', 'B', 'A-']","['CCC319', 'CCC103', 'CCC801']","['B', 'B-', 'B']",,,,
101,School of Engineering,CSD,2015,['CCC510'],['A-'],"['CCC412', 'CCC704', 'CCC302']","['B', 'A-', 'A-']","['CCC801', 'ECO101', 'CCC402']","['C', 'B-', 'B']","['ECO102', 'CCC612', 'CCC319']","['B', 'B', 'B']","['ECO301', 'CCC114', 'CCC515']","['B', 'B', 'A-']","['OHM403', 'ECO221', 'CCC416']","['A', 'B', 'B']",,,,
102,School of Engineering,MED,2015,"['MAT201', 'CCC412', 'CCC302']","['F', 'C', 'A-']",['PHY102'],['C'],['MAT201'],['B'],"['CCC805', 'CCC801']","['C', 'D']","['CED308', 'CCC512', 'CCC319', 'CCC704', 'CED315']","['C', 'B-', 'B', 'B', 'B-']","['PHY207', 'CCC613', 'CCC114']","['B', 'A-', 'B-']","['HIS104', 'CCC602', 'CCC229', 'CCC103']","['F', 'B', 'D', 'B-']",,
103,School of Engineering,MED,2015,"['MAT201', 'CCC302']","['B', 'B']","['CCC704', 'CCC815', 'PHY102']","['C', 'B', 'B']","['ECO101', 'CCC402', 'CCC215']","['B', 'B-', 'F']","['CCC621', 'ECO102']","['B-', 'A-']","['CCC114', 'ECO301', 'CCC407']","['C', 'B', 'A']","['ECO327', 'CCC630', 'CCC602', 'CCC629']","['A-', 'B', 'B-', 'A']",,,,
104,School of Engineering,MED,2015,"['CCC801', 'MAT201', 'CCC302']","['B-', 'C', 'B']","['CCC704', 'CCC112', 'PHY102']","['A', 'C-', 'C']","['CCC101', 'CCC402']","['A', 'B']","['CCC612', 'CSD201']","['B-', 'C']","['CCC103', 'CCC515', 'OHM401']","['B', 'B', 'A-']","['CCC510', 'CED308', 'ECO101']","['A', 'A', 'B-']",,,,
105,School of Humanities & Soc Sci,ENG,2015,['CCC510'],['A'],"['CCC704', 'CCC815']","['B-', 'B']","['CCC407', 'CCC323', 'CCC314', 'CCC410']","['A-', 'A-', 'C', 'A']",,,,,,,,,,
106,School of Natural Sciences,BIO,2015,['CCC704'],['B'],"['CCC402', 'CCC512', 'CHY211']","['A', 'B-', 'B-']","['CCC319', 'CCC409', 'CHY213']","['A', 'A-', 'B']","['CCC103', 'CCC821', 'CHY221']","['A-', 'B-', 'B']","['CCC805', 'CHY352', 'CCC629']","['B-', 'B-', 'A-']",,,,,,
107,School of Engineering,ECE,2015,"['CCC302', 'CCC704']","['A-', 'B']","['CCC319', 'CCC413', 'CCC402']","['A-', 'A', 'B-']","['CCC801', 'CSD205', 'CCC613']","['B', 'C', 'B-']","['CCC623', 'CCC510']","['C', 'A-']",['IRG206'],['C'],"['OHM401', 'CCC805']","['B', 'C-']",,,,
108,School of Engineering,CSD,2015,"['CCC510', 'ECO101', 'CCC402']","['A-', 'D', 'B']","['CCC622', 'ENG109', 'CCC801', 'CCC414', 'CCC214']","['B-', 'A-', 'A-', 'A', 'D']",,,,,,,,,,,,
109,School of Engineering,ECE,2015,['CCC704'],['B-'],['CCC302'],['B'],"['CCC412', 'CCC407', 'CCC323', 'CCC101', 'CCC805']","['B', 'A-', 'A-', 'A-', 'C-']","['MEC102', 'CCC819', 'CCC810', 'CCC512']","['B', 'A-', 'B-', 'C-']","['CED206', 'HIS201']","['B', 'C']","['IRG203', 'MKT401', 'CCC229']","['B', 'A-', 'B']",,,,
110,School of Engineering,ECE,2015,"['CCC704', 'CCC302']","['B-', 'A']","['CCC412', 'CCC801']","['C-', 'A-']","['CCC319', 'CSD207', 'CCC323']","['A', 'A-', 'B']","['CCC805', 'CCC103']","['A', 'A']","['CCC626', 'CED206', 'CCC624']","['B-', 'A-', 'A-']","['CCC629', 'ECO101', 'CCC602']","['A-', 'C-', 'A-']",,,,
111,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['B'],"['MKT201', 'CCC704', 'CCC805', 'CCC302']","['C-', 'B', 'A-', 'A-']","['CCC402', 'CCC407', 'CSD101']","['B', 'B-', 'B-']","['CCC319', 'COM193', 'OHM203', 'CCC103']","['B', 'B', 'B-', 'B-']",['MAT390'],['C'],"['OHM401', 'MGT102', 'CCC512']","['B-', 'B-', 'C']",,,,
112,School of Engineering,CSD,2015,['CCC510'],['C-'],"['CCC704', 'CCC302']","['A-', 'A-']","['CCC817', 'CCC402']","['A', 'B']","['MKT201', 'CCC614']","['B', 'C']","['CCC319', 'CCC103', 'CCC413', 'CCC626']","['B', 'B-', 'C-', 'B']","['OHM403', 'DOM401']","['A', 'B']",,,,
113,School of Engineering,ECE,2015,['CCC704'],['B-'],['CCC402'],['C'],"['CCC412', 'CCC512', 'CCC602', 'CCC801']","['C-', 'B-', 'B', 'B-']",['CCC618'],['F'],"['CCC413', 'CCC822', 'HIS102', 'CCC624', 'CCC407']","['D', 'C-', 'B', 'B', 'B']","['HIS206', 'HIS209', 'CCC319']","['C', 'B-', 'B']",,,,
114,School of Engineering,CHD,2015,"['CCC409', 'CCC510', 'CCC302']","['A', 'A-', 'A']","['CCC319', 'CCC704']","['A-', 'A']","['CCC613', 'CCC402', 'ECO101']","['A-', 'A', 'B']","['CCC226', 'CCC411', 'ECO102', 'CCC512']","['B', 'A', 'A', 'B']","['ADP112', 'CCC413', 'ECO354', 'ECO301']","['A-', 'A-', 'A-', 'A']",['ECO221'],['A'],,,,
115,School of Engineering,CSD,2015,['CCC510'],['B'],"['CCC704', 'CCC815', 'CCC302']","['B-', 'B', 'A-']","['CCC402', 'ECO101']","['A-', 'B']","['CCC103', 'CCC319', 'ECO102', 'CCC814']","['A', 'A', 'B-', 'B']","['CCC626', 'ECO203', 'ECO301', 'CCC821', 'CCC515']","['A-', 'B', 'B', 'B', 'B-']",['ECO221'],['B-'],,,,
116,School of Engineering,CSD,2015,['CCC510'],['F'],['CCC704'],['A-'],"['CCC801', 'CCC323', 'CCC412', 'CCC402']","['C-', 'B', 'D', 'B-']","['CCC609', 'CCC302']","['A-', 'B']",,,,,,,,
117,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC801']","['C-', 'B', 'C-']",['PHY102'],['D'],['CCC805'],['C'],"['CCC704', 'ENG216', 'CED315', 'CED308', 'CCC510', 'CED307', 'CCC103', 'CCC331']","['B-', 'B-', 'B-', 'C', 'A-', 'B', 'B', 'C']",,,,,,,,
118,School of Humanities & Soc Sci,ECO,2015,['CCC510'],['A'],"['CCC815', 'CCC704', 'STM203', 'DOM102']","['A', 'B', 'A-', 'B-']","['CCC110', 'CCC801', 'OHM103']","['A-', 'F', 'A']","['CCC414', 'IRG101', 'CCC103', 'CCC810', 'CCC801', 'CCC323', 'IRG102']","['A-', 'A-', 'A-', 'A', 'B', 'A-', 'A-']","['STM103', 'OHM401', 'CCC710', 'IRG107', 'CCC611']","['A-', 'A-', 'A', 'A', 'A']","['MAT102', 'MEC401', 'CSD101', 'FAC202']","['AP', 'A', 'B', 'B']",,,,
119,School of Engineering,ECE,2015,['CCC704'],['C'],"['CCC402', 'CCC801']","['D', 'A-']","['CCC412', 'CCC614']","['B-', 'B-']","['CCC805', 'CCC609']","['A', 'C']","['CED206', 'CCC115', 'CCC515', 'OHM401']","['B', 'B', 'B', 'B']",,,,,,
120,School of Natural Sciences,BIO,2015,['CCC704'],['A-'],"['CCC410', 'CHY211', 'CCC319']","['A', 'C', 'A']","['CHY213', 'CCC609', 'CCC614']","['B', 'B-', 'C']","['CCC103', 'CHY221']","['B-', 'B']","['CHY352', 'CCC416', 'CCC629']","['B', 'A', 'B']",,,,,,
121,School of Engineering,MED,2015,"['CCC801', 'MAT201', 'CCC302']","['C', 'D', 'B']",['PHY102'],['F'],['MAT201'],['B'],"['CCC410', 'CCC407', 'CCC407']","['F', 'F', 'A-']","['PHY102', 'CED315', 'CCC411']","['D', 'B-', 'C-']",['CCC704'],['B'],"['CCC229', 'CCC331']","['C', 'B-']",,
122,School of Engineering,MED,2015,"['MAT201', 'CCC302', 'CCC412']","['A', 'A', 'B']","['CCC815', 'CCC704', 'PHY102']","['B', 'A-', 'A']","['CCC409', 'CSD201', 'CCC319']","['A-', 'A', 'A']","['COM193', 'CCC805', 'CCC323', 'CCC206']","['A', 'A', 'A-', 'A-']",['COM199'],['A'],"['COM196', 'CCC103', 'CCC510', 'ENG444']","['A-', 'A', 'A-', 'A']",,,,
123,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC402', 'CCC312', 'CCC407']","['A-', 'B-', 'B-']","['CCC314', 'CSD205', 'CCC614']","['A-', 'B-', 'B']","['CCC805', 'CCC225', 'CSD202']","['A', 'A-', 'C-']","['BDA655', 'CCC115', 'CCC512']","['A-', 'A-', 'B-']","['CCC229', 'CCC629', 'MAT160']","['B', 'B', 'C']",,,,
124,School of Engineering,CED,2015,"['CCC302', 'CCC502']","['A-', 'A-']","['SOC214', 'CCC704']","['A-', 'B']","['CCC223', 'CCC319', 'CCC616']","['B', 'A', 'A']","['CCC615', 'CCC414', 'HIS320', 'CCC109']","['A', 'A', 'AP', 'B']",,,,,,,,
125,School of Engineering,MED,2015,"['CCC801', 'CCC302', 'MAT201']","['C', 'B', 'D']",['PHY102'],['C-'],"['CCC412', 'CCC817', 'COM193']","['C-', 'C', 'B']","['CCC704', 'COM198', 'CCC319']","['B', 'A', 'A-']","['COM199', 'CCC402', 'CCC627']","['A', 'A-', 'B']","['ENG446', 'CCC103']","['A-', 'B']",,,,
126,School of Engineering,CHD,2015,['CCC510'],['A-'],"['CCC412', 'CCC704']","['A', 'B']","['ECO101', 'CCC110', 'CCC614']","['B', 'B', 'B']","['CCC411', 'CCC512', 'ECO102', 'CCC226']","['A-', 'B-', 'A-', 'A-']","['ECO301', 'CHY120', 'CCC114', 'ECO354']","['A-', 'A', 'A', 'A-']",['ECO221'],['B'],,,,
127,School of Engineering,MED,2015,"['CCC801', 'CCC302', 'MAT201']","['C-', 'B', 'A-']","['PHY102', 'CCC704']","['B', 'B']","['CCC402', 'EED201', 'CCC602']","['B', 'B-', 'A-']","['MAT430', 'CCC226', 'CCC103', 'CCC614']","['A-', 'B-', 'B-', 'B-']","['CCC515', 'CCC411', 'PHY207', 'CCC329']","['B-', 'B', 'B', 'A']","['CED307', 'CCC805', 'CCC319']","['A-', 'C', 'B']",,,,
128,School of Natural Sciences,MAT,2015,"['CCC510', 'ENG104']","['B-', 'B']",['CCC704'],['D'],"['ENG110', 'CCC402']","['A-', 'B']",['CCC609'],['B-'],"['IRG106', 'IRG107', 'ENG241', 'CCC228']","['W', 'W', 'W', 'W']","['HIS104', 'IRG204']","['B', 'A-']",,,,
129,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC411', 'CCC805', 'CCC302', 'CCC801', 'CCC412']","['A', 'B', 'A-', 'A', 'A']","['STM302', 'OHM103', 'CCC214', 'CCC602', 'CCC323', 'CCC414']","['A-', 'A', 'A-', 'A', 'A', 'A']","['CCC621', 'MEC102', 'CCC402']","['A', 'A-', 'A']",['FAC203'],['B-'],"['ISM101', 'DOM401']","['A', 'A-']",,,,
130,School of Natural Sciences,PHY,2015,['CCC510'],['B-'],['CCC704'],['A-'],"['MAT260', 'SOC114']","['D', 'A-']","['CCC311', 'CCC402', 'MAT430', 'CCC312']","['A-', 'A', 'C', 'A-']","['CCC412', 'CCC330']","['A', 'A']","['CCC414', 'CCC227', 'MAT442', 'MAT284']","['A', 'B', 'C', 'C']",,,,
131,School of Engineering,ECE,2015,"['CCC704', 'CCC302']","['A-', 'A-']","['CCC402', 'CCC409']","['A', 'A']","['CCC512', 'CSD205']","['B-', 'A-']","['CCC805', 'CCC622', 'CSD202']","['A', 'A', 'B-']","['CCC821', 'CCC515', 'BDA655']","['A', 'B-', 'A']","['MAT160', 'CCC629', 'CCC602']","['A', 'A', 'A-']",,,,
132,School of Engineering,CSD,2015,['CCC510'],['A'],"['CCC704', 'CCC814']","['B', 'A-']","['CCC314', 'ECO101', 'CCC402']","['B', 'C', 'B']","['ENG112', 'CCC225', 'CCC622']","['A-', 'A-', 'B']","['CCC103', 'CCC626', 'MAT386', 'CCC329', 'ENG241']","['B', 'A-', 'A', 'B', 'B']","['CCC629', 'CCC805']","['A-', 'A']",,,,
133,School of Engineering,ECE,2015,['CCC704'],['B-'],"['CCC816', 'CCC510', 'CCC402']","['A-', 'A-', 'A-']","['DES101', 'CCC103', 'CCC314']","['A-', 'A', 'A-']","['CCC810', 'CCC206', 'DES111']","['B-', 'A', 'A-']","['CCC624', 'DES131', 'CCC515']","['A-', 'A', 'A']",['DES121'],['A'],,,,
134,School of Engineering,MED,2015,"['CCC412', 'CCC302', 'MAT201']","['B-', 'B', 'B']","['CCC704', 'PHY102']","['A', 'C']","['ECO101', 'CCC613', 'CCC402']","['C', 'A-', 'B']","['CCC214', 'ECO102', 'CCC411', 'CCC323']","['A-', 'A-', 'A-', 'A']","['CCC103', 'CCC329', 'PHY207']","['B-', 'A-', 'B']","['CED308', 'OHM401', 'CCC409']","['B', 'B', 'A-']",,,,
135,School of Engineering,ECE,2015,['CCC704'],['B'],"['CCC302', 'CCC402', 'CCC801']","['A-', 'A-', 'B']","['CCC412', 'CSD205', 'CCC319']","['A', 'C', 'A-']","['CCC614', 'CCC103', 'CCC323']","['B-', 'A', 'A-']","['OHM401', 'CCC114', 'CCC613']","['A-', 'B', 'A']",,,,,,
